intent,patterns,response_en,response_ml
crop_disease,How to treat Tomato   Late blight,Apply fungicide and avoid overhead irrigation,ഫംഗിസൈഡ് പ്രയോഗിച്ച് മുകളിൽ നിന്ന് വെള്ളം ഒഴിക്കുന്നത് ഒഴിവാക്കുക
crop_disease,Ways to cure Tomato   Late blight,Apply fungicide and avoid overhead irrigation,ഫംഗിസൈഡ് പ്രയോഗിച്ച് മുകളിൽ നിന്ന് വെള്ളം ഒഴിക്കുന്നത് ഒഴിവാക്കുക
crop_disease,How to treat Tomato   Late blight,Apply fungicide and avoid overhead irrigation,ഫംഗിസൈഡ് പ്രയോഗിച്ച് മുകളിൽ നിന്ന് വെള്ളം ഒഴിക്കുന്നത് ഒഴിവാക്കുക
crop_disease,How to manage Tomato   Late blight,Apply fungicide and avoid overhead irrigation,ഫംഗിസൈഡ് പ്രയോഗിച്ച് മുകളിൽ നിന്ന് വെള്ളം ഒഴിക്കുന്നത് ഒഴിവാക്കുക
crop_disease,Cure for Tomato   Late blight,Apply fungicide and avoid overhead irrigation,ഫംഗിസൈഡ് പ്രയോഗിച്ച് മുകളിൽ നിന്ന് വെള്ളം ഒഴിക്കുന്നത് ഒഴിവാക്കുക
crop_disease,How to manage Tomato   Late blight,Apply fungicide and avoid overhead irrigation,ഫംഗിസൈഡ് പ്രയോഗിച്ച് മുകളിൽ നിന്ന് വെള്ളം ഒഴിക്കുന്നത് ഒഴിവാക്കുക
crop_disease,How to treat Tomato   Late blight,Apply fungicide and avoid overhead irrigation,ഫംഗിസൈഡ് പ്രയോഗിച്ച് മുകളിൽ നിന്ന് വെള്ളം ഒഴിക്കുന്നത് ഒഴിവാക്കുക
crop_disease,Solution for Tomato   Late blight,Apply fungicide and avoid overhead irrigation,ഫംഗിസൈഡ് പ്രയോഗിച്ച് മുകളിൽ നിന്ന് വെള്ളം ഒഴിക്കുന്നത് ഒഴിവാക്കുക
crop_disease,Treatment of Tomato   Late blight,Apply fungicide and avoid overhead irrigation,ഫംഗിസൈഡ് പ്രയോഗിച്ച് മുകളിൽ നിന്ന് വെള്ളം ഒഴിക്കുന്നത് ഒഴിവാക്കുക
crop_disease,Solution for Tomato   Late blight,Apply fungicide and avoid overhead irrigation,ഫംഗിസൈഡ് പ്രയോഗിച്ച് മുകളിൽ നിന്ന് വെള്ളം ഒഴിക്കുന്നത് ഒഴിവാക്കുക
crop_disease,Treatment of Tomato   Late blight,Apply fungicide and avoid overhead irrigation,ഫംഗിസൈഡ് പ്രയോഗിച്ച് മുകളിൽ നിന്ന് വെള്ളം ഒഴിക്കുന്നത് ഒഴിവാക്കുക
crop_disease,Cure for Tomato   Late blight,Apply fungicide and avoid overhead irrigation,ഫംഗിസൈഡ് പ്രയോഗിച്ച് മുകളിൽ നിന്ന് വെള്ളം ഒഴിക്കുന്നത് ഒഴിവാക്കുക
crop_disease,Ways to cure Tomato   Late blight,Apply fungicide and avoid overhead irrigation,ഫംഗിസൈഡ് പ്രയോഗിച്ച് മുകളിൽ നിന്ന് വെള്ളം ഒഴിക്കുന്നത് ഒഴിവാക്കുക
crop_disease,Cure for Tomato   Late blight,Apply fungicide and avoid overhead irrigation,ഫംഗിസൈഡ് പ്രയോഗിച്ച് മുകളിൽ നിന്ന് വെള്ളം ഒഴിക്കുന്നത് ഒഴിവാക്കുക
crop_disease,How to manage Tomato   Late blight,Apply fungicide and avoid overhead irrigation,ഫംഗിസൈഡ് പ്രയോഗിച്ച് മുകളിൽ നിന്ന് വെള്ളം ഒഴിക്കുന്നത് ഒഴിവാക്കുക
crop_disease,How to treat Tomato   Late blight,Apply fungicide and avoid overhead irrigation,ഫംഗിസൈഡ് പ്രയോഗിച്ച് മുകളിൽ നിന്ന് വെള്ളം ഒഴിക്കുന്നത് ഒഴിവാക്കുക
crop_disease,Solution for Tomato   Late blight,Apply fungicide and avoid overhead irrigation,ഫംഗിസൈഡ് പ്രയോഗിച്ച് മുകളിൽ നിന്ന് വെള്ളം ഒഴിക്കുന്നത് ഒഴിവാക്കുക
crop_disease,Solution for Tomato   Late blight,Apply fungicide and avoid overhead irrigation,ഫംഗിസൈഡ് പ്രയോഗിച്ച് മുകളിൽ നിന്ന് വെള്ളം ഒഴിക്കുന്നത് ഒഴിവാക്കുക
crop_disease,How to treat Tomato   Late blight,Apply fungicide and avoid overhead irrigation,ഫംഗിസൈഡ് പ്രയോഗിച്ച് മുകളിൽ നിന്ന് വെള്ളം ഒഴിക്കുന്നത് ഒഴിവാക്കുക
crop_disease,Treatment of Tomato   Leaf Mold,Use resistant varieties and fungicide,പ്രതിരോധ ഇനങ്ങളും ഫംഗിസൈഡും പ്രയോഗിക്കുക
crop_disease,How to treat Tomato   Leaf Mold,Use resistant varieties and fungicide,പ്രതിരോധ ഇനങ്ങളും ഫംഗിസൈഡും പ്രയോഗിക്കുക
crop_disease,How to manage Tomato   Leaf Mold,Use resistant varieties and fungicide,പ്രതിരോധ ഇനങ്ങളും ഫംഗിസൈഡും പ്രയോഗിക്കുക
crop_disease,Solution for Tomato   Leaf Mold,Use resistant varieties and fungicide,പ്രതിരോധ ഇനങ്ങളും ഫംഗിസൈഡും പ്രയോഗിക്കുക
crop_disease,How to manage Tomato   Leaf Mold,Use resistant varieties and fungicide,പ്രതിരോധ ഇനങ്ങളും ഫംഗിസൈഡും പ്രയോഗിക്കുക
crop_disease,Treatment of Tomato   Leaf Mold,Use resistant varieties and fungicide,പ്രതിരോധ ഇനങ്ങളും ഫംഗിസൈഡും പ്രയോഗിക്കുക
crop_disease,Solution for Tomato   Leaf Mold,Use resistant varieties and fungicide,പ്രതിരോധ ഇനങ്ങളും ഫംഗിസൈഡും പ്രയോഗിക്കുക
crop_disease,Ways to cure Tomato   Leaf Mold,Use resistant varieties and fungicide,പ്രതിരോധ ഇനങ്ങളും ഫംഗിസൈഡും പ്രയോഗിക്കുക
crop_disease,Treatment of Tomato   Leaf Mold,Use resistant varieties and fungicide,പ്രതിരോധ ഇനങ്ങളും ഫംഗിസൈഡും പ്രയോഗിക്കുക
crop_disease,How to treat Tomato   Leaf Mold,Use resistant varieties and fungicide,പ്രതിരോധ ഇനങ്ങളും ഫംഗിസൈഡും പ്രയോഗിക്കുക
crop_disease,Ways to cure Tomato   Leaf Mold,Use resistant varieties and fungicide,പ്രതിരോധ ഇനങ്ങളും ഫംഗിസൈഡും പ്രയോഗിക്കുക
crop_disease,Solution for Tomato   Leaf Mold,Use resistant varieties and fungicide,പ്രതിരോധ ഇനങ്ങളും ഫംഗിസൈഡും പ്രയോഗിക്കുക
crop_disease,How to treat Tomato   Leaf Mold,Use resistant varieties and fungicide,പ്രതിരോധ ഇനങ്ങളും ഫംഗിസൈഡും പ്രയോഗിക്കുക
crop_disease,How to manage Tomato   Leaf Mold,Use resistant varieties and fungicide,പ്രതിരോധ ഇനങ്ങളും ഫംഗിസൈഡും പ്രയോഗിക്കുക
crop_disease,Solution for Tomato   Leaf Mold,Use resistant varieties and fungicide,പ്രതിരോധ ഇനങ്ങളും ഫംഗിസൈഡും പ്രയോഗിക്കുക
crop_disease,Solution for Tomato   Leaf Mold,Use resistant varieties and fungicide,പ്രതിരോധ ഇനങ്ങളും ഫംഗിസൈഡും പ്രയോഗിക്കുക
crop_disease,Remedy for Tomato   Leaf Mold,Use resistant varieties and fungicide,പ്രതിരോധ ഇനങ്ങളും ഫംഗിസൈഡും പ്രയോഗിക്കുക
crop_disease,Ways to cure Tomato   Leaf Mold,Use resistant varieties and fungicide,പ്രതിരോധ ഇനങ്ങളും ഫംഗിസൈഡും പ്രയോഗിക്കുക
crop_disease,Treatment of Tomato   Leaf Mold,Use resistant varieties and fungicide,പ്രതിരോധ ഇനങ്ങളും ഫംഗിസൈഡും പ്രയോഗിക്കുക
crop_disease,How to manage Tomato   Leaf Mold,Use resistant varieties and fungicide,പ്രതിരോധ ഇനങ്ങളും ഫംഗിസൈഡും പ്രയോഗിക്കുക
crop_disease,How to treat Tomato   Leaf Mold,Use resistant varieties and fungicide,പ്രതിരോധ ഇനങ്ങളും ഫംഗിസൈഡും പ്രയോഗിക്കുക
crop_disease,Ways to cure Tomato   Leaf Mold,Use resistant varieties and fungicide,പ്രതിരോധ ഇനങ്ങളും ഫംഗിസൈഡും പ്രയോഗിക്കുക
crop_disease,Ways to cure Tomato   Leaf Mold,Use resistant varieties and fungicide,പ്രതിരോധ ഇനങ്ങളും ഫംഗിസൈഡും പ്രയോഗിക്കുക
crop_disease,Cure for Tomato   Leaf Mold,Use resistant varieties and fungicide,പ്രതിരോധ ഇനങ്ങളും ഫംഗിസൈഡും പ്രയോഗിക്കുക
crop_disease,How to manage Tomato   Leaf Mold,Use resistant varieties and fungicide,പ്രതിരോധ ഇനങ്ങളും ഫംഗിസൈഡും പ്രയോഗിക്കുക
crop_disease,Solution for Tomato   Septoria leaf spot,Apply fungicide and remove lower leaves,ഫംഗിസൈഡ് പ്രയോഗിച്ച് താഴത്തെ ഇലകൾ നീക്കം ചെയ്യുക
crop_disease,How to treat Tomato   Septoria leaf spot,Apply fungicide and remove lower leaves,ഫംഗിസൈഡ് പ്രയോഗിച്ച് താഴത്തെ ഇലകൾ നീക്കം ചെയ്യുക
crop_disease,How to manage Tomato   Septoria leaf spot,Apply fungicide and remove lower leaves,ഫംഗിസൈഡ് പ്രയോഗിച്ച് താഴത്തെ ഇലകൾ നീക്കം ചെയ്യുക
crop_disease,Ways to cure Tomato   Septoria leaf spot,Apply fungicide and remove lower leaves,ഫംഗിസൈഡ് പ്രയോഗിച്ച് താഴത്തെ ഇലകൾ നീക്കം ചെയ്യുക
